ParkCode,Date,Temperature,Weather_Despcription
moca,1634324400,289.54,clear sky
moca,1634410800,293.06,clear sky
moca,1634497200,294.26,overcast clouds
moca,1634583600,291.84,clear sky
moca,1634670000,293.44,light rain
mocr,1634140800,298.99,clear sky
mocr,1634227200,300.87,broken clouds
mocr,1634313600,301.29,scattered clouds
mocr,1634400000,300.59,light rain
mocr,1634486400,291.42,clear sky
mocr,1634572800,293.19,broken clouds
mocr,1634659200,296.39,overcast clouds
mocr,1634745600,297.42,broken clouds
mopi,1634061600,288.91,moderate rain
mopi,1634148000,284.42,heavy intensity rain
mopi,1634234400,285.93,overcast clouds
mopi,1634320800,284.72,few clouds
mopi,1634407200,290.73,clear sky
mopi,1634493600,291.64,clear sky
mopi,1634580000,294.61,overcast clouds
mopi,1634666400,286.31,clear sky
morr,1634140800,293.81,broken clouds
morr,1634227200,295.19,overcast clouds
morr,1634313600,293.4,overcast clouds
morr,1634400000,293.41,light rain
morr,1634486400,287.84,clear sky
morr,1634572800,288.81,clear sky
morr,1634659200,290.31,clear sky
morr,1634745600,292.04,clear sky
mora,1634065200,279.66,light rain
mora,1634151600,279.78,light rain
mora,1634238000,275.61,light rain
mora,1634324400,280,overcast clouds
mora,1634410800,285.31,overcast clouds
mora,1634497200,277.82,light rain
mora,1634583600,280.39,broken clouds
mora,1634670000,282.69,scattered clouds
moru,1634061600,280.43,heavy intensity rain
moru,1634148000,275.83,rain and snow
moru,1634234400,280.54,broken clouds
moru,1634320800,281.33,few clouds
moru,1634407200,287.15,few clouds
moru,1634493600,291.65,clear sky
moru,1634580000,288.53,overcast clouds
moru,1634666400,284.92,clear sky
muwo,1634065200,290.74,clear sky
muwo,1634151600,287.95,broken clouds
muwo,1634238000,293.59,clear sky
muwo,1634324400,295.48,clear sky
muwo,1634410800,297.49,clear sky
muwo,1634497200,292.6,overcast clouds
muwo,1634583600,289.67,broken clouds
muwo,1634670000,289.87,overcast clouds
natc,1634058000,300.59,light rain
natc,1634144400,300.7,overcast clouds
natc,1634230800,301.51,light rain
natc,1634317200,300.64,light rain
natc,1634403600,295.32,light rain
natc,1634490000,295.33,broken clouds
natc,1634576400,297,broken clouds
natc,1634662800,298.6,few clouds
natt,1634058000,299.96,light rain
natt,1634144400,300.07,overcast clouds
natt,1634230800,300.08,overcast clouds
natt,1634317200,299.71,light rain
natt,1634403600,292.89,clear sky
natt,1634490000,294.39,clear sky
natt,1634576400,296.67,overcast clouds
natt,1634662800,296.87,clear sky
natr,1634058000,302.29,light rain
natr,1634144400,301.3,overcast clouds
natr,1634230800,301.51,broken clouds
natr,1634317200,302.64,light rain
natr,1634403600,294.32,light rain
natr,1634490000,295.43,clear sky
natr,1634576400,296.11,overcast clouds
natr,1634662800,297.7,clear sky
nace,1634140800,294.29,light rain
nace,1634227200,294.47,overcast clouds
nace,1634313600,294.69,scattered clouds
nace,1634400000,294.7,light rain
nace,1634486400,288.22,clear sky
nace,1634572800,289.19,clear sky
nace,1634659200,289.79,clear sky
nace,1634745600,291.43,clear sky
nama,1634140800,299.5,few clouds
nama,1634227200,298.97,overcast clouds
nama,1634313600,300.19,scattered clouds
nama,1634400000,298.9,light rain
nama,1634486400,289.22,clear sky
nama,1634572800,290.69,clear sky
nama,1634659200,291.79,clear sky
nama,1634745600,294.03,clear sky
npsa,1634079600,299.18,light rain
npsa,1634166000,299.53,clear sky
npsa,1634252400,299.76,scattered clouds
npsa,1634338800,300.47,light rain
npsa,1634425200,301.2,light rain
npsa,1634511600,300.99,light rain
npsa,1634598000,300.91,light rain
npsa,1634684400,300.48,light rain
npnh,1634140800,293.81,broken clouds
npnh,1634227200,295.19,overcast clouds
npnh,1634313600,293.4,overcast clouds
npnh,1634400000,293.41,light rain
npnh,1634486400,287.84,clear sky
npnh,1634572800,288.81,clear sky
npnh,1634659200,290.31,clear sky
npnh,1634745600,292.04,clear sky
nabr,1634065200,280.27,moderate rain
nabr,1634151600,282.49,clear sky
nabr,1634238000,286.23,clear sky
nabr,1634324400,282.71,clear sky
nabr,1634410800,285.73,clear sky
nabr,1634497200,288.23,scattered clouds
nabr,1634583600,291.01,overcast clouds
nabr,1634670000,290.31,clear sky
nava,1634065200,277.74,rain and snow
nava,1634151600,280.66,clear sky
nava,1634238000,283.89,clear sky
nava,1634324400,281.98,clear sky
nava,1634410800,285.09,clear sky
nava,1634497200,289.6,broken clouds
nava,1634583600,287.67,broken clouds
nava,1634670000,288.47,clear sky
nebe,1634054400,290.66,overcast clouds
nebe,1634140800,291.2,clear sky
nebe,1634227200,291.78,overcast clouds
nebe,1634313600,290.1,overcast clouds
nebe,1634400000,290.6,light rain
nebe,1634486400,288.23,moderate rain
nebe,1634572800,289.2,light rain
nebe,1634659200,290.1,clear sky
neen,1634140800,294.88,light rain
neen,1634227200,292.36,light rain
neen,1634313600,293.07,light rain
neen,1634400000,290.98,moderate rain
neen,1634486400,286.41,clear sky
neen,1634572800,286.28,few clouds
neen,1634659200,289.08,clear sky
neen,1634745600,291.81,clear sky
pine,1634054400,293.26,light rain
pine,1634140800,293.3,broken clouds
pine,1634227200,293.08,few clouds
pine,1634313600,293,broken clouds
pine,1634400000,293.7,light rain
pine,1634486400,287.33,clear sky
pine,1634572800,288.6,clear sky
pine,1634659200,291.5,clear sky
jazz,1634058000,299.39,clear sky
jazz,1634144400,300,broken clouds
jazz,1634230800,300.11,broken clouds
jazz,1634317200,299.94,few clouds
jazz,1634403600,296.52,light rain
jazz,1634490000,295.12,clear sky
jazz,1634576400,296.7,overcast clouds
jazz,1634662800,296.3,broken clouds
neri,1634144400,299.19,scattered clouds
neri,1634230800,299.2,overcast clouds
neri,1634317200,300.33,light rain
neri,1634403600,291.71,light rain
neri,1634490000,291.21,clear sky
neri,1634576400,292.79,clear sky
neri,1634662800,293.89,overcast clouds
neri,1634749200,295.91,overcast clouds
nepe,1634065200,273.13,scattered clouds
nepe,1634151600,273.75,light snow
nepe,1634238000,272.28,light snow
nepe,1634324400,276.77,light snow
nepe,1634410800,281.38,broken clouds
nepe,1634497200,283.09,light snow
nepe,1634583600,275.67,overcast clouds
nepe,1634670000,280.76,clear sky
nico,1634061600,295.81,light rain
nico,1634148000,291.41,moderate rain
nico,1634234400,291.22,clear sky
nico,1634320800,288.61,broken clouds
nico,1634407200,293.63,clear sky
nico,1634493600,293.93,clear sky
nico,1634580000,297.61,scattered clouds
nico,1634666400,290.5,clear sky
nisi,1634144400,300.84,clear sky
nisi,1634230800,301.45,broken clouds
nisi,1634317200,301.98,scattered clouds
nisi,1634403600,300.66,light rain
nisi,1634490000,295.67,clear sky
nisi,1634576400,296.75,overcast clouds
nisi,1634662800,298.04,broken clouds
nisi,1634749200,300.17,broken clouds
niob,1634061600,294.78,light rain
niob,1634148000,281.79,moderate rain
niob,1634234400,286.3,overcast clouds
niob,1634320800,285.79,scattered clouds
niob,1634407200,290.7,clear sky
niob,1634493600,291.01,clear sky
niob,1634580000,295.68,broken clouds
niob,1634666400,287.68,scattered clouds
noat,1634076000,260.78,broken clouds
noat,1634162400,259.25,scattered clouds
noat,1634248800,259.15,overcast clouds
noat,1634335200,259.02,broken clouds
noat,1634421600,257.87,overcast clouds
noat,1634508000,261.03,light snow
noat,1634594400,256.4,scattered clouds
noat,1634680800,254.19,broken clouds
noca,1634065200,276.31,snow
noca,1634151600,272.43,snow
noca,1634238000,273.77,light snow
noca,1634324400,274.75,rain and snow
noca,1634410800,275.87,light rain
noca,1634497200,273.67,rain and snow
noca,1634583600,273.85,overcast clouds
noca,1634670000,275.35,clear sky
noco,1634058000,287.47,moderate rain
noco,1634144400,289.48,light rain
noco,1634230800,286.19,few clouds
noco,1634317200,280.12,light rain
noco,1634403600,283.7,light rain
noco,1634490000,285.3,clear sky
noco,1634576400,287.18,scattered clouds
noco,1634662800,281.98,light rain
obed,1634144400,298.04,overcast clouds
obed,1634230800,299.65,broken clouds
obed,1634317200,295.58,overcast clouds
obed,1634403600,291.56,light rain
obed,1634490000,292.17,clear sky
obed,1634576400,293.95,clear sky
obed,1634662800,294.54,clear sky
obed,1634749200,292.77,overcast clouds
ocmu,1634144400,300.16,clear sky
ocmu,1634230800,301.87,scattered clouds
ocmu,1634317200,302,scattered clouds
ocmu,1634403600,301.98,light rain
ocmu,1634490000,296.69,clear sky
ocmu,1634576400,296.46,overcast clouds
ocmu,1634662800,300.26,clear sky
ocmu,1634749200,301.18,scattered clouds
okci,1634061600,295.34,moderate rain
okci,1634148000,300.75,light rain
okci,1634234400,298.96,moderate rain
okci,1634320800,293.25,light rain
okci,1634407200,293.96,clear sky
okci,1634493600,295.76,clear sky
okci,1634580000,296.14,clear sky
okci,1634666400,294.24,overcast clouds
olsp,1634065200,275.96,rain and snow
olsp,1634151600,281.77,few clouds
olsp,1634238000,285.51,clear sky
olsp,1634324400,283.8,clear sky
olsp,1634410800,286.41,clear sky
olsp,1634497200,287.91,overcast clouds
olsp,1634583600,290.79,overcast clouds
olsp,1634670000,290.79,few clouds
olym,1634065200,282.92,moderate rain
olym,1634151600,282.94,broken clouds
olym,1634238000,282.67,moderate rain
olym,1634324400,281.96,moderate rain
olym,1634410800,283.48,light rain
olym,1634497200,282.98,moderate rain
olym,1634583600,283.86,broken clouds
olym,1634670000,284.65,few clouds
orca,1634065200,281.37,light rain
orca,1634151600,278.58,light rain
orca,1634238000,283.62,broken clouds
orca,1634324400,287.71,clear sky
orca,1634410800,290.32,scattered clouds
orca,1634497200,285.72,broken clouds
orca,1634583600,285.4,overcast clouds
orca,1634670000,289.2,broken clouds
oreg,1634065200,270.08,snow
oreg,1634151600,273.5,scattered clouds
oreg,1634238000,273.43,overcast clouds
oreg,1634324400,275.42,clear sky
oreg,1634410800,280.23,clear sky
oreg,1634497200,282.74,clear sky
oreg,1634583600,283.51,broken clouds
oreg,1634670000,282.81,scattered clouds
orpi,1634065200,290.6,clear sky
orpi,1634151600,292.91,clear sky
orpi,1634238000,295.35,clear sky
orpi,1634324400,297.74,clear sky
orpi,1634410800,300.65,clear sky
orpi,1634497200,300.16,overcast clouds
orpi,1634583600,298.33,clear sky
orpi,1634670000,298.43,broken clouds
ovvi,1634144400,300.41,scattered clouds
ovvi,1634230800,301.52,broken clouds
ovvi,1634317200,302.65,scattered clouds
ovvi,1634403600,299.23,overcast clouds
ovvi,1634490000,294.13,clear sky
ovvi,1634576400,296.11,broken clouds
ovvi,1634662800,296.81,overcast clouds
ovvi,1634749200,298.23,broken clouds
oxhi,1634140800,299.5,few clouds
oxhi,1634227200,298.97,overcast clouds
oxhi,1634313600,300.19,scattered clouds
oxhi,1634400000,298.9,light rain
oxhi,1634486400,289.22,clear sky
oxhi,1634572800,290.69,clear sky
oxhi,1634659200,291.79,clear sky
oxhi,1634745600,294.03,clear sky
ozar,1634058000,297.43,clear sky
ozar,1634144400,295.65,heavy intensity rain
ozar,1634230800,297.96,light rain
ozar,1634317200,297.69,light rain
ozar,1634403600,291.87,clear sky
ozar,1634490000,295.47,clear sky
ozar,1634576400,296.65,clear sky
ozar,1634662800,297.14,broken clouds
pais,1634061600,301.9,light rain
pais,1634148000,301.31,light rain
pais,1634234400,301.32,light rain
pais,1634320800,301.11,light rain
pais,1634407200,296.52,light rain
pais,1634493600,297.72,overcast clouds
pais,1634580000,297.7,few clouds
pais,1634666400,299.2,light rain
paal,1634061600,301.6,light rain
paal,1634148000,301.41,light rain
paal,1634234400,301.32,overcast clouds
paal,1634320800,300.91,scattered clouds
paal,1634407200,298.32,light rain
paal,1634493600,298.32,overcast clouds
paal,1634580000,298.6,scattered clouds
paal,1634666400,299.8,light rain
pagr,1634140800,293.81,broken clouds
pagr,1634227200,295.19,overcast clouds
pagr,1634313600,293.4,overcast clouds
pagr,1634400000,293.41,light rain
pagr,1634486400,287.84,clear sky
pagr,1634572800,288.81,clear sky
pagr,1634659200,290.31,clear sky
pagr,1634745600,292.04,clear sky
peri,1634061600,298.11,light rain
peri,1634148000,295.62,heavy intensity rain
peri,1634234400,295.03,heavy intensity rain
peri,1634320800,287.72,light rain
peri,1634407200,291.03,clear sky
peri,1634493600,294.44,clear sky
peri,1634580000,295.71,clear sky
peri,1634666400,293.81,overcast clouds
valr,1634076000,299.53,light rain
valr,1634162400,299.1,overcast clouds
valr,1634248800,298.9,overcast clouds
valr,1634335200,298.87,light rain
valr,1634421600,298.62,light rain
valr,1634508000,298.68,light rain
valr,1634594400,298.85,clear sky
valr,1634680800,298.23,overcast clouds
peco,1634061600,292.96,light rain
peco,1634148000,287.47,clear sky
peco,1634234400,289.68,clear sky
peco,1634320800,285.26,clear sky
peco,1634407200,292.58,clear sky
peco,1634493600,294.78,clear sky
peco,1634580000,295.56,overcast clouds
peco,1634666400,288.76,scattered clouds
paav,1634140800,299.5,few clouds
paav,1634227200,298.97,overcast clouds
paav,1634313600,300.19,scattered clouds
paav,1634400000,298.9,light rain
paav,1634486400,289.22,clear sky
paav,1634572800,290.69,clear sky
paav,1634659200,291.79,clear sky
paav,1634745600,294.03,clear sky
pevi,1634144400,294.91,few clouds
pevi,1634230800,296.82,light rain
pevi,1634317200,297.95,light rain
pevi,1634403600,286.73,light rain
pevi,1634490000,289.63,clear sky
pevi,1634576400,289.51,clear sky
pevi,1634662800,293.7,scattered clouds
pevi,1634749200,290.03,scattered clouds
pete,1634140800,298.25,light rain
pete,1634227200,299.42,broken clouds
pete,1634313600,300.84,few clouds
pete,1634400000,299.15,light rain
pete,1634486400,289.57,clear sky
pete,1634572800,291.24,clear sky
pete,1634659200,292.54,broken clouds
pete,1634745600,294.48,clear sky
pefo,1634065200,275.78,rain and snow
pefo,1634151600,282.9,clear sky
pefo,1634238000,282.63,clear sky
pefo,1634324400,281.42,clear sky
pefo,1634410800,286.44,clear sky
pefo,1634497200,287.34,broken clouds
pefo,1634583600,285.02,scattered clouds
pefo,1634670000,283.71,light rain
petr,1634061600,286.1,light rain
petr,1634148000,284.51,clear sky
petr,1634234400,286.52,clear sky
petr,1634320800,284.81,clear sky
petr,1634407200,290.12,clear sky
petr,1634493600,291.92,clear sky
petr,1634580000,292.8,scattered clouds
petr,1634666400,289.5,clear sky
piro,1634144400,289.54,overcast clouds
piro,1634230800,291.05,light rain
piro,1634317200,283.08,moderate rain
piro,1634403600,285.16,light rain
piro,1634490000,285.26,overcast clouds
piro,1634576400,287.34,clear sky
piro,1634662800,287.33,light rain
piro,1634749200,282.56,light rain
pinn,1634065200,289,clear sky
pinn,1634151600,291.71,clear sky
pinn,1634238000,293.55,clear sky
pinn,1634324400,295.14,clear sky
pinn,1634410800,298.15,clear sky
pinn,1634497200,296.06,overcast clouds
pinn,1634583600,293.03,clear sky
pinn,1634670000,294.33,overcast clouds
pisp,1634065200,275.05,rain and snow
pisp,1634151600,279.87,clear sky
pisp,1634238000,283.5,clear sky
pisp,1634324400,281.59,clear sky
pisp,1634410800,284.8,clear sky
pisp,1634497200,288.31,overcast clouds
pisp,1634583600,287.59,broken clouds
pisp,1634670000,288.18,clear sky
pipe,1634061600,289.31,clear sky
pipe,1634148000,288.12,moderate rain
pipe,1634234400,284.63,clear sky
pipe,1634320800,284.42,clear sky
pipe,1634407200,286.63,clear sky
pipe,1634493600,288.04,clear sky
pipe,1634580000,292.72,scattered clouds
pipe,1634666400,284.41,scattered clouds
pisc,1634140800,299.5,few clouds
pisc,1634227200,298.97,overcast clouds
pisc,1634313600,300.19,scattered clouds
pisc,1634400000,298.9,light rain
pisc,1634486400,289.22,clear sky
pisc,1634572800,290.69,clear sky
pisc,1634659200,291.79,clear sky
pisc,1634745600,294.03,clear sky
pore,1634065200,291.49,clear sky
pore,1634151600,291.21,clear sky
pore,1634238000,293.65,clear sky
pore,1634324400,293.03,clear sky
pore,1634410800,294.45,clear sky
pore,1634497200,295.65,broken clouds
pore,1634583600,290.23,overcast clouds
pore,1634670000,291.63,broken clouds
poex,1634065200,271.25,snow
poex,1634151600,273.27,light snow
poex,1634238000,273.8,overcast clouds
poex,1634324400,274.79,clear sky
poex,1634410800,278.81,clear sky
poex,1634497200,283.11,scattered clouds
poex,1634583600,283.49,scattered clouds
poex,1634670000,280.98,clear sky
poch,1634065200,291.49,clear sky
poch,1634151600,291.21,clear sky
poch,1634238000,293.65,clear sky
poch,1634324400,293.03,clear sky
poch,1634410800,294.45,clear sky
poch,1634497200,295.65,broken clouds
poch,1634583600,290.23,overcast clouds
poch,1634670000,291.63,broken clouds
pohe,1634140800,295.41,broken clouds
pohe,1634227200,298.18,broken clouds
pohe,1634313600,299.2,overcast clouds
pohe,1634400000,297.81,light rain
pohe,1634486400,288.14,clear sky
pohe,1634572800,289.31,clear sky
pohe,1634659200,291.41,clear sky
pohe,1634745600,292.54,few clouds
popo,1634058000,301.08,moderate rain
popo,1634144400,300.2,broken clouds
popo,1634230800,301.81,overcast clouds
popo,1634317200,302.74,light rain
popo,1634403600,295.22,clear sky
popo,1634490000,295.42,broken clouds
popo,1634576400,297.3,broken clouds
popo,1634662800,298.79,broken clouds
wicl,1634058000,297.91,moderate rain
wicl,1634144400,301.23,overcast clouds
wicl,1634230800,297.84,moderate rain
wicl,1634317200,302.57,light rain
wicl,1634403600,295.15,clear sky
wicl,1634490000,297.95,few clouds
wicl,1634576400,298.03,clear sky
wicl,1634662800,298.43,overcast clouds
whho,1634140800,299.5,few clouds
whho,1634227200,298.97,overcast clouds
whho,1634313600,300.19,scattered clouds
whho,1634400000,298.9,light rain
whho,1634486400,289.22,clear sky
whho,1634572800,290.69,clear sky
whho,1634659200,291.79,clear sky
whho,1634745600,294.03,clear sky
prsf,1634065200,290.74,clear sky
prsf,1634151600,287.95,broken clouds
prsf,1634238000,293.59,clear sky
prsf,1634324400,295.48,clear sky
prsf,1634410800,297.49,clear sky
prsf,1634497200,292.6,overcast clouds
prsf,1634583600,289.67,broken clouds
prsf,1634670000,289.87,overcast clouds
prwi,1634140800,299.5,few clouds
prwi,1634227200,298.97,overcast clouds
prwi,1634313600,300.19,scattered clouds
prwi,1634400000,298.9,light rain
prwi,1634486400,289.22,clear sky
prwi,1634572800,290.69,clear sky
prwi,1634659200,291.79,clear sky
prwi,1634745600,294.03,clear sky
pull,1634058000,291.41,overcast clouds
pull,1634144400,294.42,light rain
pull,1634230800,290.83,moderate rain
pull,1634317200,293.26,moderate rain
pull,1634403600,286.44,light rain
pull,1634490000,289.24,clear sky
pull,1634576400,291.22,clear sky
pull,1634662800,293.02,broken clouds
puho,1634076000,298.63,moderate rain
puho,1634162400,298.4,light rain
puho,1634248800,298.1,light rain
puho,1634335200,298.07,light rain
puho,1634421600,297.82,light rain
puho,1634508000,297.78,light rain
puho,1634594400,297.86,light rain
puho,1634680800,297.64,overcast clouds
puhe,1634076000,298.53,heavy intensity rain
puhe,1634162400,298.1,light rain
puhe,1634248800,298,light rain
puhe,1634335200,296.97,light rain
puhe,1634421600,297.52,moderate rain
puhe,1634508000,297.58,light rain
puhe,1634594400,297.46,light rain
puhe,1634680800,297.24,light rain
rabr,1634065200,278.57,light rain
rabr,1634151600,280.99,clear sky
rabr,1634238000,284.72,clear sky
rabr,1634324400,283.01,clear sky
rabr,1634410800,286.12,clear sky
rabr,1634497200,289.03,broken clouds
rabr,1634583600,288.81,broken clouds
rabr,1634670000,289.5,clear sky
reer,1634058000,297.19,broken clouds
reer,1634144400,296.9,clear sky
reer,1634230800,297.31,scattered clouds
reer,1634317200,297.84,scattered clouds
reer,1634403600,298.52,light rain
reer,1634490000,294.02,clear sky
reer,1634576400,296.3,broken clouds
reer,1634662800,298.1,overcast clouds
redw,1634068800,287.25,few clouds
redw,1634155200,286.96,light rain
redw,1634241600,290.22,scattered clouds
redw,1634328000,290.56,clear sky
redw,1634414400,292.3,broken clouds
redw,1634500800,284.57,light rain
redw,1634587200,288.84,scattered clouds
redw,1634673600,289.52,scattered clouds
rich,1634140800,298.25,light rain
rich,1634227200,299.42,broken clouds
rich,1634313600,300.84,few clouds
rich,1634400000,299.15,light rain
rich,1634486400,289.57,clear sky
rich,1634572800,291.24,clear sky
rich,1634659200,292.54,broken clouds
rich,1634745600,294.48,clear sky
rigr,1634061600,301.67,light rain
rigr,1634148000,295.68,light rain
rigr,1634234400,298.99,clear sky
rigr,1634320800,296.08,clear sky
rigr,1634407200,291.09,few clouds
rigr,1634493600,293.2,clear sky
rigr,1634580000,296.97,clear sky
rigr,1634666400,293.37,moderate rain
rira,1634144400,294.26,scattered clouds
rira,1634230800,297.67,light rain
rira,1634317200,298,moderate rain
rira,1634403600,286.48,light rain
rira,1634490000,289.48,clear sky
rira,1634576400,289.56,clear sky
rira,1634662800,293.95,broken clouds
rira,1634749200,289.08,scattered clouds
rocr,1634140800,299.5,few clouds
rocr,1634227200,298.97,overcast clouds
rocr,1634313600,300.19,scattered clouds
rocr,1634400000,298.9,light rain
rocr,1634486400,289.22,clear sky
rocr,1634572800,290.69,clear sky
rocr,1634659200,291.79,clear sky
rocr,1634745600,294.03,clear sky
romo,1634061600,284.64,rain and snow
romo,1634148000,286.85,scattered clouds
romo,1634234400,283.86,light rain
romo,1634320800,283.14,light rain
romo,1634407200,288.96,clear sky
romo,1634493600,290.46,clear sky
romo,1634580000,293.14,broken clouds
romo,1634666400,285.94,clear sky
rowi,1634054400,291.26,overcast clouds
rowi,1634140800,291.6,clear sky
rowi,1634227200,291.88,broken clouds
rowi,1634313600,291.3,overcast clouds
rowi,1634400000,291.9,light rain
rowi,1634486400,287.73,light rain
rowi,1634572800,288.4,light rain
rowi,1634659200,290.1,clear sky
roca,1634140800,295.1,broken clouds
roca,1634227200,292.88,light rain
roca,1634313600,291.09,scattered clouds
roca,1634400000,290.8,clear sky
roca,1634486400,289.43,moderate rain
roca,1634572800,288.3,light rain
roca,1634659200,287.9,clear sky
roca,1634745600,291.83,clear sky
rori,1634065200,290.74,clear sky
rori,1634151600,287.95,broken clouds
rori,1634238000,293.59,clear sky
rori,1634324400,295.48,clear sky
rori,1634410800,297.49,clear sky
rori,1634497200,292.6,overcast clouds
rori,1634583600,289.67,broken clouds
rori,1634670000,289.87,overcast clouds
ruca,1634144400,300.62,scattered clouds
ruca,1634230800,300.73,overcast clouds
ruca,1634317200,300.86,broken clouds
ruca,1634403600,292.74,light rain
ruca,1634490000,292.65,clear sky
ruca,1634576400,294.02,overcast clouds
ruca,1634662800,296.72,clear sky
ruca,1634749200,296.04,overcast clouds
sahi,1634054400,292.56,overcast clouds
sahi,1634140800,292.7,clear sky
sahi,1634227200,292.98,broken clouds
sahi,1634313600,292.8,broken clouds
sahi,1634400000,293.7,light rain
sahi,1634486400,287.53,clear sky
sahi,1634572800,288.7,clear sky
sahi,1634659200,290.5,clear sky
sagu,1634065200,286.76,clear sky
sagu,1634151600,286.27,clear sky
sagu,1634238000,289.01,clear sky
sagu,1634324400,289.4,clear sky
sagu,1634410800,290.51,clear sky
sagu,1634497200,293.41,broken clouds
sagu,1634583600,291.79,clear sky
sagu,1634670000,290.99,scattered clouds
sacr,1634140800,291.48,light rain
sacr,1634227200,289.96,light rain
sacr,1634313600,287.88,light rain
sacr,1634400000,287.88,overcast clouds
sacr,1634486400,288.61,moderate rain
sacr,1634572800,285.78,light rain
sacr,1634659200,286.48,broken clouds
sacr,1634745600,289.81,clear sky
sacn,1634058000,291.84,scattered clouds
sacn,1634144400,286.85,moderate rain
sacn,1634230800,286.16,clear sky
sacn,1634317200,282.19,moderate rain
sacn,1634403600,286.37,clear sky
sacn,1634490000,287.58,clear sky
sacn,1634576400,291.25,scattered clouds
sacn,1634662800,284.35,scattered clouds
sapa,1634054400,292.56,overcast clouds
sapa,1634140800,292.7,clear sky
sapa,1634227200,292.98,broken clouds
sapa,1634313600,292.8,broken clouds
sapa,1634400000,293.7,light rain
sapa,1634486400,287.53,clear sky
sapa,1634572800,288.7,clear sky
sapa,1634659200,290.5,clear sky
saga,1634140800,293.93,clear sky
saga,1634227200,294.31,broken clouds
saga,1634313600,289.23,light rain
saga,1634400000,288.44,heavy intensity rain
saga,1634486400,285.06,scattered clouds
saga,1634572800,284.13,light rain
saga,1634659200,286.63,clear sky
saga,1634745600,289.67,clear sky
sama,1634140800,290.5,clear sky
sama,1634227200,289.78,clear sky
sama,1634313600,289.4,overcast clouds
sama,1634400000,289.8,light rain
sama,1634486400,286.63,light rain
sama,1634572800,286.7,clear sky
sama,1634659200,287.8,clear sky
sama,1634745600,290.93,broken clouds
sapu,1634061600,289.72,overcast clouds
sapu,1634148000,284.73,clear sky
sapu,1634234400,287.64,clear sky
sapu,1634320800,286.22,clear sky
sapu,1634407200,290.14,clear sky
sapu,1634493600,293.24,clear sky
sapu,1634580000,292.62,few clouds
sapu,1634666400,290.12,few clouds
sari,1634140800,301.5,moderate rain
sari,1634227200,301.68,moderate rain
sari,1634313600,301.8,light rain
sari,1634400000,301.4,few clouds
sari,1634486400,301.13,light rain
sari,1634572800,301.3,light rain
sari,1634659200,301.5,light rain
sari,1634745600,301.43,light rain
saan,1634061600,305.17,light rain
saan,1634148000,304.68,light rain
saan,1634234400,305.09,moderate rain
saan,1634320800,305.88,moderate rain
saan,1634407200,296.49,few clouds
saan,1634493600,295.49,overcast clouds
saan,1634580000,297.27,clear sky
saan,1634666400,299.47,overcast clouds
safr,1634065200,290.74,clear sky
safr,1634151600,287.95,broken clouds
safr,1634238000,293.59,clear sky
safr,1634324400,295.48,clear sky
safr,1634410800,297.49,clear sky
safr,1634497200,292.6,overcast clouds
safr,1634583600,289.67,broken clouds
safr,1634670000,289.87,overcast clouds
sajh,1634065200,282.69,moderate rain
sajh,1634151600,281.11,light rain
sajh,1634238000,282.34,light rain
sajh,1634324400,285.53,light rain
sajh,1634410800,283.94,light rain
sajh,1634497200,281.35,moderate rain
sajh,1634583600,282.62,broken clouds
sajh,1634670000,284.62,clear sky
saju,1634140800,302.81,light rain
saju,1634227200,303.08,light rain
saju,1634313600,303.5,light rain
saju,1634400000,303.41,light rain
saju,1634486400,302.84,moderate rain
saju,1634572800,302.31,light rain
saju,1634659200,301.91,light rain
saju,1634745600,301.94,light rain
sand,1634061600,295.58,moderate rain
sand,1634148000,290.29,clear sky
sand,1634234400,287.8,clear sky
sand,1634320800,287.39,scattered clouds
sand,1634407200,291.7,clear sky
sand,1634493600,295.01,clear sky
sand,1634580000,298.08,broken clouds
sand,1634666400,289.08,clear sky
safe,1634061600,294.6,light rain
safe,1634148000,294.31,moderate rain
safe,1634234400,296.72,clear sky
safe,1634320800,291.5,clear sky
safe,1634407200,294.82,clear sky
safe,1634493600,296.72,clear sky
safe,1634580000,298.4,broken clouds
safe,1634666400,292.3,overcast clouds
samo,1634065200,291.35,clear sky
samo,1634151600,293.27,clear sky
samo,1634238000,294.2,clear sky
samo,1634324400,297.49,clear sky
samo,1634410800,299.2,clear sky
samo,1634497200,294.91,overcast clouds
samo,1634583600,293.49,clear sky
samo,1634670000,295.18,scattered clouds
sara,1634140800,294.04,light rain
sara,1634227200,293.91,broken clouds
sara,1634313600,293.73,broken clouds
sara,1634400000,290.44,heavy intensity rain
sara,1634486400,284.97,clear sky
sara,1634572800,285.44,scattered clouds
sara,1634659200,288.04,clear sky
sara,1634745600,290.57,clear sky
sair,1634140800,295.66,clear sky
sair,1634227200,296.24,few clouds
sair,1634313600,293.86,overcast clouds
sair,1634400000,291.56,moderate rain
sair,1634486400,288.49,clear sky
sair,1634572800,287.96,clear sky
sair,1634659200,289.96,clear sky
sair,1634745600,294.09,scattered clouds
scbl,1634061600,290.22,moderate rain
scbl,1634148000,283.53,light rain
scbl,1634234400,282.64,overcast clouds
scbl,1634320800,283.23,clear sky
scbl,1634407200,290.94,clear sky
scbl,1634493600,292.24,clear sky
scbl,1634580000,293.42,broken clouds
scbl,1634666400,285.32,clear sky
semo,1634058000,300.73,few clouds
semo,1634144400,300.64,broken clouds
